初診オンライン要件提案、厚労省　同一病院での健診歴,社会
初診オンライン要件提案、厚労省　同一病院での健診歴,医療・健康
米の新規感染、最多の16万人超　シカゴで「外出禁止令」,国際
ニトリ、島忠TOBを16日開始へ,経済・ビジネス
政府、脱炭素実現へ税負担軽減　洋上風力、省エネ投資促進,経済・ビジネス
"トランプ大統領「引き継ぎ」認めず　バイデン氏 法的手段も",国際
"共和党 サポーター取り込み躍起　まるで“トランプ党”?",国際
13日東京株式市場前場　感染拡大懸念で売りが優勢,経済・ビジネス
夫婦別姓「重要で配慮すべきだ」　橋本男女担当相、改めて前向き,政治・外交
「日本留学」夢見た息子を失った父は　パリ同時多発テロから5年,国際
ゴーン元会長側、争う姿勢　日産百億円損賠、横浜地裁,社会
"ニトリの買収提案 島忠受け入れへ　“お値段以上”",経済・ビジネス
非弁護士から仕事もらった疑い　74歳弁護士を逮捕、警視庁,社会
北海道で235人感染　過去2番目の多さ,社会
北海道で235人感染　過去2番目の多さ,医療・健康
ノーベル賞の小柴昌俊氏が死去　ニュートリノ天文学開く,科学
小柴昌俊氏死去、ノーベル物理学賞受賞,科学
女性死体遺棄容疑で夫を再逮捕　千葉県警、3月に行方不明,社会
サッカー、アルゼンチン引き分け　パラグアイに、W杯南米予選,スポーツ
豪雨被害で荒れた川「ラフティング出来ない」…1人乗りボートと新たなコースで再挑戦【熊本発】,社会
JOCなど7団体、性的画像問題で共同声明,スポーツ
東証終値135円安,経済・ビジネス
東京で新たに374人感染,社会
東京で新たに374人感染,医療・健康
東証9日ぶり反落、135円安　コロナ再拡大で経済停滞を懸念,経済・ビジネス
13日東京株式市場終値　135円01銭安の2万5385円87銭,経済・ビジネス
東京、新たに374人が感染　コロナ、3日連続300人台,社会
東京、新たに374人が感染　コロナ、3日連続300人台,医療・健康
14日の予告先発,スポーツ
アスリート性的画像「許さない」　JOCなど7団体が共同声明,スポーツ
眞子さま結婚でお気持ち発表、予定示さず,社会
中部空港、中間は94億円の赤字　9月連結、運休続出で過去最大,経済・ビジネス
JDI、純損益362億円の赤字,経済・ビジネス
パナソニックが持ち株会社移行へ,経済・ビジネス
パ・リーグのCS、14日に開幕　ソフトB千賀、ロッテ美馬が先発,スポーツ
豪、百年超で気温1.44度上昇　温暖化が影響、極端な高温も増,科学
日本郵政、3兆円の損失計上も配当維持,経済・ビジネス
1票の格差、18日に最高裁判決　昨年参院選の3倍、是正策が焦点,社会
NFL、コルツがタイタンズ下す　第10週第1日,スポーツ
GoToトラベル、138人が感染報告,社会
GoToトラベル、138人が感染報告,医療・健康
Goto宿泊施設従業員の感染は133人,社会
Goto宿泊施設従業員の感染は133人,医療・健康
乾、吉田組は上々の92点台　Aスイミング日本選手権第2日,スポーツ
JDI、362億円の赤字　9月中間、スマホ向け減,経済・ビジネス
眞子さま「結婚に向けて進む」　今後の予定、めど示さず,社会
キム・ハヌルが7アンダーで首位　伊藤園女子ゴルフ第1日,スポーツ
愛知で148人感染,社会
愛知で148人感染,医療・健康
日中防衛相の電話会談を呼び掛け　直接対面は日程で折り合えず,政治・外交
トランプ米大統領、沈黙続く　政権移行で与党に亀裂,国際
FC東京社長「ベスト尽くす」　ルヴァン杯決勝、年明け延期にも,スポーツ
五輪聖火、三重県に到着　バドの小椋さん「選手の希望」,スポーツ
ジャンプ女子高梨選手大学院生に　競技力向上へ医学受講,スポーツ
N国、「ゴルフ党」に党名変更へ　選挙ごとに新たな看板と立花党首,政治・外交
アカデミー選手1人が感染　コロナに、バスケ名古屋D,スポーツ
トランプ氏、日米は「不公平だ」　安倍前首相、安保法で説得,政治・外交
秋篠宮ご夫妻、結婚を「尊重」と宮内庁,社会
男子ゴルフ木下稜、小斉平ら首位　三井住友VISA第2日,スポーツ
婚姻・離婚届、車検で押印廃止　1万5千種類、内閣府発表,政治・外交
ウーバー配達員に安全講習　全国で事故相次ぐ中、兵庫県警,社会
娘に性的虐待の父親に賠償、愛知　刑事裁判は逆転有罪,社会
ワイヤレスイヤホンの落下増加で「回収専用の掃除機ノズル」を開発…仕組みをJR東日本に聞いた,暮らし
北海道で235人感染、1人死亡,社会
北海道で235人感染、1人死亡,医療・健康
逮捕の夫、死体遺棄容疑を否認　千葉・印西、女性不明事件,社会
埼玉で5人死亡、79人感染,社会
埼玉で5人死亡、79人感染,医療・健康
レオパレス175億円赤字　9月中間、施工不良問題で,経済・ビジネス
鹿児島・出水で鳥インフル検出　高病原性、野鳥国内2例目,社会
島忠、ニトリの買収提案賛同　16日にTOB開始,経済・ビジネス
中国、バイデン氏に祝意　米大統領選で態度表明,国際
手荷物に隠し覚醒剤20キロ密輸　今年最多、容疑の男2人を逮捕,社会
コロナ禍でACLを棄権　神戸と同組のジョホール,スポーツ
中日の与田監督がオーナー報告　8年ぶりAクラスの3位,スポーツ
神奈川で146人感染、以前発表の2人訂正,社会
神奈川で146人感染、以前発表の2人訂正,医療・健康
海面養殖のベニザケ全滅、北海道　根室で実験、高水温原因か,科学
東京地検特捜検事が弁護権侵害　面会させず、10万円賠償命令,社会
東京円、105円台前半,経済・ビジネス
パナソニック社長9年ぶり交代　楠見氏昇格、津賀氏会長に,経済・ビジネス
大阪で過去最多263人感染,社会
大阪で過去最多263人感染,医療・健康
大阪維新、代表選で吉村氏選出へ　松井氏辞任に伴い、21日に,政治・外交
横浜IR誘致、住民投票で決着を　反対派、必要数の3倍の署名提出,政治・外交
沖縄タイムス元社員を逮捕　コロナ給付金不正受給容疑,社会
岡田、外薗組が首位保つ　セーリング全日本470級,スポーツ
中小企業再編で税優遇制度創設へ,経済・ビジネス
国内新規感染、最多の1704人　大阪263人、歯止めかからず,社会
国内新規感染、最多の1704人　大阪263人、歯止めかからず,医療・健康
菅首相「韓国がきっかけを」　徴用工、大統領に伝達要請,政治・外交
貴景勝、照ノ富士が6戦全勝　両関脇4勝目、千代の国も無敗,スポーツ
小柴昌俊氏死去、各地から悼む声　素粒子で新たな天文学切り開く,科学
GoToイート予約、近く終了へ　ポイント付与、予算上限に,経済・ビジネス
GoTo継続方針を維持　首相、経済再生・五輪優先,政治・外交
一足早いクリスマスモードに　銀座・和光のショーウィンドウ模様替えに密着,暮らし
中小企業再編へ優遇税制創設へ　地域の支え手の廃業防ぐ,経済・ビジネス
知事反対なら次の調査断念　核ごみで北海道神恵内村長,科学
菅首相、IOC会長と16日午前に会談,スポーツ
アメリカ感染者15万人　2日連続で過去最多,国際
パリ同時多発テロ5年で追悼式　コロナ再拡大、被害者ら集会断念,国際
大手銀5グループ、純利益3割減　9月中間、与信費用5倍に膨らむ,経済・ビジネス
"ミャンマー総選挙　スー・チー政権 2期目へ",国際
「習志野隕石」国際学会に登録　7月2日未明の関東上空の火球,科学
英国のP・サトクリフ受刑者死去　連続女性殺害犯,国際
iPS網膜、対象疾患拡大へ　新臨床研究で効果検証,社会
iPS網膜、対象疾患拡大へ　新臨床研究で効果検証,医療・健康
政府、脱炭素やデジタル投資支援　成長戦略会議で方針,政治・外交
5都府県が感染急増の指標超え,社会
5都府県が感染急増の指標超え,医療・健康
新体操の五輪代表基準を変更　皆川、大岩、喜田で選考会,スポーツ
無免許運転の起訴取り消し、山形　豪雨救済措置見逃す,社会
5都府県で病床使用25％超　コロナ感染拡大、医療逼迫の懸念,社会
5都府県で病床使用25％超　コロナ感染拡大、医療逼迫の懸念,医療・健康
張本、1回戦は世界28位と　卓球男子W杯が開幕,スポーツ
NY円、104円81～91銭,経済・ビジネス
ワクチン資金2千億円確保　国際枠組み参加186に,国際
NY円、104円後半,経済・ビジネス
デジタル庁に民間100人　保険証廃止へ自民提言も,政治・外交
二階氏、早期解散に懐疑的　「首相は成果示し総選挙」,政治・外交
NY株、2万9312.33ドル,経済・ビジネス
NY株、反発,経済・ビジネス
サッカー親善試合、日本が勝利,スポーツ
松山、3打差の10位　マスターズ第1R終了,スポーツ
日本、パナマに1―0で勝利　サッカー親善試合、南野がゴール,スポーツ
為替相場　　14日（日本時間　6時）,経済・ビジネス
大統領選、全米の勝敗判明　トランプ氏に敗北宣言圧力,国際
バイデン氏の獲得選挙人は306人,国際
VW、次世代技術に9兆円　5年間、EVやデジタル,経済・ビジネス
共働き高所得世帯の児童手当減額　制限基準を夫婦合計に変更,政治・外交
移動制限でも「サンタ来る」　伊首相、男児に返答,国際
ロシアの「記憶の壁」撤去　医療関係者写真、博物館へ,国際
NY株反発、399ドル高,経済・ビジネス
NY株反発、399ドル高　ワクチン期待根強く,経済・ビジネス
TikTok売却期限延長　米財務省、27日まで,経済・ビジネス
NY株式　　13日終値,経済・ビジネス
ナゴルノ紛争で難民数万人　ロシア、国際機関の支援期待,国際
米NY市、公立校近く閉鎖も　新型コロナぶり返し,国際
次期政権「時がたてば分かる」と米大統領,国際
野口さん打ち上げ1日延期,科学
【速報】民間宇宙船が打ち上げ延期　野口聡一宇宙飛行士が搭乗,国際
フィギュア北京開催を断念　グランプリファイナル,スポーツ
"【速報】トランプ氏 約1週間ぶり会見　「将来どちらの政権になるか」",国際
野口さん、打ち上げ1日延期　悪天候で15日午後に,科学
NY円、104円後半,経済・ビジネス
"ロイヤルHD 感染拡大で　不採算20店舗閉店へ",社会
知人宅押し入り現金奪う　アメリカ人ら6人逮捕,社会
ラグビー、アイルランド快勝発進　8チーム参加の新国際大会,スポーツ
日米防衛トップが電話会談,政治・外交
J1鹿島で1人が新型コロナ陽性,スポーツ
マスターズ、松山英樹は暫定5位　第2ラウンド、日没で終えられず,スポーツ
ナスダック　13日終値,経済・ビジネス
ファイナルに向けジョコが抱負　テニス最終戦、5年ぶりV目指す,スポーツ
秋田市で火災、住人親子が不明,社会
秋田で住宅火災、2人死亡　親子か、秋田駅近くの住宅街,社会
日米防衛トップが電話会談　米国防長官解任で、尖閣に言及,政治・外交
大リーグで初の女性GM就任　マーリンズのキム・アング氏,スポーツ
元大関の十両琴奨菊が現役引退へ,スポーツ
長野県茅野市で住宅火災、2人死亡,社会
元大関の琴奨菊引退へ　36歳、関取最年長,スポーツ
トランプ政権、ワクチンNY除外　州知事の不信理由に,社会
トランプ政権、ワクチンNY除外　州知事の不信理由に,医療・健康
秋田市、住宅焼け跡から2遺体を発見,社会
13日NY株式市場　3営業日ぶりに反発　2万9479ドル81セント,国際
J1鹿島、選手1人が陽性　14日に川崎戦、可否を協議へ,スポーツ
イタリアの新規感染者4万人超え　過去最多、外出禁止を拡大,社会
イタリアの新規感染者4万人超え　過去最多、外出禁止を拡大,医療・健康
埼玉、バイクの高校生2人死亡　ブロック塀と衝突か,社会
熊谷紗希は後半から出場　女子のフランス1部,スポーツ
イスラエルがアルカイダ幹部を殺害と報道,国際
米軍三沢基地で1人が新型コロナ感染,社会
米軍三沢基地で1人が新型コロナ感染,医療・健康
英首相、最側近を解任　婚約者と対立、闘争激化,国際
容疑者携帯にIS関連写真　信奉者か、仏の教会襲撃テロ,国際
山形県で女性2人の新型コロナ感染を確認,社会
山形県で女性2人の新型コロナ感染を確認,医療・健康
米、ASEANに連携呼び掛け　中国念頭に、トランプ氏は欠席,国際
アルカイダ幹部、イランで殺害か　米大使館爆破の首謀者,国際
"トランプ氏が会見 敗北宣言せず　「時間がたてばわかる」",国際
福井県で1人の新型コロナ感染を確認,社会
福井県で1人の新型コロナ感染を確認,医療・健康
宇宙船打ち上げ1日延期　野口聡一さん搭乗へ,国際
尖閣“安保”適用対象と確認　日米防衛トップ会談,国際
F2戦闘機後継のコスト低減要請　行政レビュー、情報開示も,政治・外交
岡山県で4人が新型コロナ感染,社会
岡山県で4人が新型コロナ感染,医療・健康
環境省、自然体験促進へ財政支援　登山道整備、手続き簡素化,科学
ふげん燃料、契約見直し要求　フランスで再処理想定,政治・外交
青森県で男性3人の新型コロナ感染を確認,社会
青森県で男性3人の新型コロナ感染を確認,医療・健康
ブラジル3連勝で首位　サッカーW杯南米予選,スポーツ
山口県で10人が新型コロナ感染,社会
山口県で10人が新型コロナ感染,医療・健康
小平、新浜1000m制す　全日本選抜スピード,スポーツ
卓球男子W杯、張本4強入り　丹羽は1回戦敗退,スポーツ
J1鹿島の永戸選手がコロナ感染　川崎戦は予定通り開催,スポーツ
東京で新たに352人感染,社会
東京で新たに352人感染,医療・健康
乾、吉田組はFRで93点台　AS日本選手権第3日,スポーツ
東京都、新たに352人感染　4日連続300人台,社会
東京都、新たに352人感染　4日連続300人台,医療・健康
IOCバッハ会長、15日に来日　東京五輪に向け首相らと会談,スポーツ
枝野代表、西村氏発言を批判　GoTo利用巡り、責任放棄と,政治・外交
グランプリはNHK大阪放送局　第40回「地方の時代」映像祭,社会
ソ4―3ロ（14日）　ソフトバンクが逆転勝ち,スポーツ
愛知で152人感染,社会
愛知で152人感染,医療・健康
北海道で230人感染,社会
北海道で230人感染,医療・健康
社民、立民への個別合流案可決,政治・外交
D5―4巨（14日）　神里が逆転サヨナラ打,スポーツ
首相、尖閣念頭に「主権侵害」　中国対応に懸念表明、南シナ海も,政治・外交
京都で1人死亡、24人感染,社会
京都で1人死亡、24人感染,医療・健康
岡田、外薗組が首位をキープ　セーリング全日本470級,スポーツ
社民分裂、残留は福島党首のみか　吉田幹事長らは立民に合流へ,政治・外交
北海道で230人感染、1人死亡　3日連続200人超,社会
北海道で230人感染、1人死亡　3日連続200人超,医療・健康
F2後継機の予算削減要請せず　河野行革担当相、行政レビューで,政治・外交
"宇宙船打ち上げ 16日に延期　野口聡一さん搭乗予定",国際
米西部各州、コロナ規制を再強化　自宅待機要請、飲食店営業制限も,国際
神奈川で最多と並ぶ147人感染,社会
神奈川で最多と並ぶ147人感染,医療・健康
大阪で過去最多の285人が感染　200人超は5日連続,社会
大阪で過去最多の285人が感染　200人超は5日連続,医療・健康
貴景勝、照ノ富士が7戦全勝　1敗に平幕3人,スポーツ
3日連続最多更新、1730人超　死者3人、国内のコロナ感染確認,社会
3日連続最多更新、1730人超　死者3人、国内のコロナ感染確認,医療・健康
上場地方銀行、6割が減益か赤字　コロナで融資先企業の業績悪化,経済・ビジネス
コロナ国内新規感染、3日連続最多更新,社会
コロナ国内新規感染、3日連続最多更新,医療・健康
RCEP、15カ国で協定署名へ　インド除く、15日首脳会合,経済・ビジネス
夫が運転の車トランクに妻の血　千葉・印西の行方不明事件,社会
東京のコロナ重症者、宣言解除後最多41人,社会
東京のコロナ重症者、宣言解除後最多41人,医療・健康
アルカイダ幹部の殺害報道を否定　「作り話」とイラン声明,国際
アルゼンチンがNZに初勝利　ラグビーの南半球4カ国対抗,スポーツ
「はやぶさ2」を高校生が取材　帰還前にオンラインで,科学
木下稜介ら首位、中島啓太1打差　太平洋マスターズ第3日,スポーツ
”ANAが過去最大の赤字”…「東京の”今”2020」10月25日～10月31日【動画】,社会
妻のイライラの原因は「気づかえない夫」…夫婦の危機こそコミュニケーションが重要,暮らし
若い力でイノベーションを！秋本可愛さんが起こす介護業界の変革,暮らし
70年前の消防資料が語る教訓　避難訓練と日頃の備えで聴覚障害者を火災被害から守る,社会
"町唯一のガソリンスタンド 議会で反対意見も「公設民営」で営業再開へ　町民の生活か採算性か",社会
高橋が1万メートル競歩で日本新　池田とともに37分25秒台,スポーツ
マスク生産・輸入量の実態調査へ　調達・供給網も踏まえ、厚労省,社会
マスク生産・輸入量の実態調査へ　調達・供給網も踏まえ、厚労省,医療・健康
巨人軍に2人目の「坂本勇人」選手が誕生…‟育成選手”から目指す「一軍で東京ドーム」【佐賀発】,スポーツ
DeNA次期監督に三浦大輔氏が確実,スポーツ
DeNA、三浦大輔監督誕生へ　生え抜き投手では45年ぶり,スポーツ
カイロで2500年前の木棺百基　エジプトで今年最大の発見,科学
西地区首位の琉球敗れる　バスケBリーグ1部,スポーツ
大橋悠依、短水路日本新で1位　競泳の国際リーグ準決勝,スポーツ
英、30年にガソリン車禁止　EV推進へ5年前倒しか,科学
ACミラン、ピオリ監督が陽性　選手とスタッフは全員陰性,スポーツ
松山英樹、1打差6位で決勝Rへ　マスターズ、残り3ホールはパー,スポーツ
フェルスタッペンは2番手　F1トルコGP予選,スポーツ
東シナ海で日本の「主権侵害」と菅首相,政治・外交
スコットランドが逆転勝ち　オータムネーションズ杯ラグビー,スポーツ
めぐみさんの母「あまりに長い」　拉致から15日で43年,社会
ロシア、ワクチンで協力申し出　中距離戦力の配備凍結要請,国際
“ハワイ気分”味わう周遊フライト　“路線”の機内食も,経済・ビジネス
阪神1位指名佐藤、外野も挑戦へ　村上タイプからバット準備,スポーツ
全米の新規感染18万人超　連日の最多更新,社会
全米の新規感染18万人超　連日の最多更新,医療・健康
「災害弱者」支援へ法改正　避難計画、市区町村の努力義務に,政治・外交
不正改造車取り締まり　神奈川県警と国交省など,社会
物置販売会社で火事　消火活動続くもけが人なし　埼玉・新座市,社会
トランプ派、首都で大集会　バイデン氏支持者と衝突,国際
外出や店舗営業を原則禁止　オーストリア、コロナ対策,社会
外出や店舗営業を原則禁止　オーストリア、コロナ対策,医療・健康
日本代表、冨安らが一夜明け練習　次はメキシコ戦,スポーツ
フランスが準決勝に一番乗り　欧州ネーションズリーグ,スポーツ
香川で鳥インフルエンザ5例目　三豊市の養鶏場、7万9千羽飼育,社会
マスターズ、松山は10位に後退　第3日、D・ジョンソン首位維持,スポーツ
コロナ病棟で火災、20人死傷　ルーマニア,国際
19歳シナーがツアー初優勝　男子テニス、ソフィア・オープン,スポーツ
"ゆりやん36kg減量で“美人”に大変身!? 念願の「モテ期が来てる？」痩せるための5つの秘訣とは",スポーツ
小林可夢偉の7号車が総合優勝　自動車世界耐久選手権,スポーツ
"自らも被災した消防団員…流されたと思われた看板が海を越えて発見 【熊本発】",社会
米、中国の行動に懸念表明　東アジアサミット,国際
栃木県知事選投票始まる　現職と新人の一騎打ち,政治・外交
琴奨菊の引退発表,スポーツ
J2愛媛―甲府がコロナ陽性で中止,スポーツ
元大関琴奨菊の現役引退を発表　年寄「秀ノ山」襲名、後進指導へ,スポーツ
新潟・柏崎市長選投票始まる　現職と新人の一騎打ち,政治・外交
‟人類の夢”？「着られるコタツ」も登場…コロナ禍で注目の新防寒グッズ　テレワーク中も快適に,暮らし
山形で1人感染,社会
山形で1人感染,医療・健康
J2、愛媛―甲府が中止　愛媛の選手1人がコロナ陽性,スポーツ
トランプ氏支持者が大規模集会　バイデン氏はサイクリング,国際
衆院選、都議選と同日は非現実的　石井公明幹事長テレビ番組で見解,政治・外交
"2500年前のひつぎ 100基以上発見　エジプト・サッカラ",国際
パトカー追跡バイクが事故、京都　2人けが,社会
静岡で1人死亡、22人感染,社会
静岡で1人死亡、22人感染,医療・健康
RCEP、15カ国が協定に署名　巨大経済圏、関税91％撤廃,経済・ビジネス
茨城でひき逃げか、重体と軽傷　立ち去った車を捜査,社会
西武1位の渡部健人が入団合意　山川や中村を超えたい,スポーツ
RCEP、15カ国で署名,経済・ビジネス
IOCバッハ会長が日本到着,スポーツ
占領地で住宅破壊の被害増　イスラエル、併合を継続,国際
東京で255人感染,社会
東京で255人感染,医療・健康
RCEP、全体の関税撤廃率91％,経済・ビジネス
台湾、日本産禁輸撤廃は来年以降　24日に期限控え,経済・ビジネス
東京で新たに255人感染　7日平均は300人上回る,社会
東京で新たに255人感染　7日平均は300人上回る,医療・健康
自民が結党65年　衆院選へ党員獲得全力,政治・外交
長崎の公立校、大崎などが優勝　高校野球秋季大会が終了,スポーツ
高木美帆、一戸誠太郎が優勝　全日本選抜スピードスケート,スポーツ
琴奨菊が引退会見「全てやった」　秀ノ山襲名、後進育成に意欲,スポーツ
兵庫で79人感染,社会
兵庫で79人感染,医療・健康
IOCバッハ会長が来日　16日に首相と会談へ,スポーツ
大分車いすマラソン、鈴木が初V　女子は46歳の土田,スポーツ
柔道の阿部詩「前進を続けて」　日体大入学歓迎式でエール,スポーツ
卓球の張本、3位決定戦を制す　男子W杯最終日,スポーツ
セーリング、岡田・外薗組が優勝　全日本470級選手権,スポーツ
韓国済州道知事が大統領選に意欲　保守系、文政権を批判,国際
ソフトバンクが日本シリーズ進出,スポーツ
愛知で102人感染,社会
愛知で102人感染,医療・健康
ソ6―4ロ（15日）　ソフトバンクが逆転勝ち,スポーツ
ソフトバンクが日本シリーズ進出　ポストシーズン12連勝,スポーツ
菅内閣の支持率は63％,政治・外交
学術会議任命拒否、首相説明不十分が69％,政治・外交
競馬、ラッキーライラックが連覇　G1のエリザベス女王杯,スポーツ
米、コロナ新規感染15万人超　2週間前の8割増に,社会
米、コロナ新規感染15万人超　2週間前の8割増に,医療・健康
伊藤園女子ゴルフ、古江が優勝　プレーオフ制し今季2勝目,スポーツ
「客は前年の7割」博多名物の屋台が苦境…ネット予約や「GoTo」対応の工夫も拭えぬ不安,社会
故小柴氏お別れの会開かず　コロナで遺族意向,科学
男子ゴルフ、香妻がツアー初優勝　3位から逆転,スポーツ
神奈川で114人感染,社会
神奈川で114人感染,医療・健康
千葉で60人感染,社会
千葉で60人感染,医療・健康
エチオピア紛争隣国に拡大　エリトリア首都を攻撃,国際
福岡に常設の平和資料館を　市民団体集会、署名活動へ,社会
埼玉で80人感染,社会
埼玉で80人感染,医療・健康
コロナ感染最多に「不安」84％　共同通信世論調査,政治・外交
「ひどいな」8畳2間に犬163匹がすし詰め…最大級「多頭飼育」崩壊の現場　子犬の譲渡始まる,社会
J3、2位の長野が讃岐下す　沼津は鹿児島破る,スポーツ
大阪で266人感染,社会
大阪で266人感染,医療・健康
"元大関 琴奨菊が引退　「体が言うことを聞かず」",スポーツ
J2、首位徳島が5連勝　2位福岡も勝つ,スポーツ
スキー連盟、新体制発足へ　役員改選で混乱,スポーツ
脱炭素への便乗予算、厳格査定を　「行政レビュー」最終日,政治・外交
北海道で209人感染、3人死亡,社会
北海道で209人感染、3人死亡,医療・健康
貴景勝8連勝、単独首位に　照ノ富士が初黒星、1敗は3人,スポーツ
拉致から43年「本気になって」　横田早紀江さん、新潟の集会で,社会
経済界、投資と貿易の拡大に期待　15カ国がRCEPに署名,経済・ビジネス
高校駅伝、男女の代表校出そろう　全国47校,スポーツ
Bリーグ、宇都宮が10連勝　琉球は信州下す,スポーツ
プロも圧倒強烈スマッシュ！バドミントン男子中学生ペアが金銀メダリストと対決,スポーツ
宇都宮市長に佐藤氏が5選確実,政治・外交
栃木県知事に福田氏が5選確実,政治・外交
栃木県知事に福田氏5選　新人との一騎打ち制す,政治・外交
宇都宮市長に佐藤氏5選　野党推薦の新人破る,政治・外交
自民の野田聖子氏「首相目指す」　地元パーティーで強調,政治・外交
藤川球児さんに高知の龍馬賞　県ゆかりの個人や団体に贈呈,スポーツ
政府、与党が1月8日軸に通常国会召集調整,政治・外交
大阪で新たに266人感染　6日連続200人超,社会
大阪で新たに266人感染　6日連続200人超,医療・健康
通常国会、1月8日召集を軸　政府与党、補正を早期成立,政治・外交
列車と動物の衝突、後を絶たず　頭抱えるJR東日本,社会
不妊治療、両立困難83％　働く女性「職場の理解を」,社会
不妊治療、両立困難83％　働く女性「職場の理解を」,医療・健康
F1ハミルトン、最多タイ7度目総合V,スポーツ
F1、ハミルトン7度目総合V　シューマッハーに並ぶ,スポーツ
名古屋、FC東京を破り3位浮上　J1、湘南は3連勝,スポーツ
柏崎市長に原発再稼働容認の現職が再選確実,政治・外交
柏崎市長に原発容認の現職　推進派・刈羽村長も6選,政治・外交
北海道で209人感染、3人死亡　4日連続200人超,社会
北海道で209人感染、3人死亡　4日連続200人超,医療・健康
国内で1440人感染　7人死亡、コロナ拡大続く,社会
国内で1440人感染　7人死亡、コロナ拡大続く,医療・健康
「仕組まれていたので勝った」とトランプ氏,国際
萩野らが5戦連続1位　競泳の国際リーグ準決勝,スポーツ
「負けは認めない」とトランプ氏,国際
「バイデン氏勝利」初言及　トランプ氏、敗北は認めず,国際
猟友会メンバーがクマに襲われ軽傷　狩猟の解禁日に...,社会
ビル1階整骨院に車突っ込む　さいたま市東大宮駅前,社会
D・ジョンソンが最少スコアで優勝,スポーツ
マスターズゴルフ、松山は13位　ジョンソンが大会最少で優勝,スポーツ
為替相場　　17日（日本時間　2時）,経済・ビジネス
金正恩氏が党会議主宰,国際
隣国スーダンに2万5千人　エチオピア紛争、難民拡大,国際
矢野監督「期待膨らむ秋」　阪神、秋季練習スタート,スポーツ
霧雨の中、鎌田ら練習　日本代表、18日にメキシコ戦,スポーツ
金正恩氏、体制引き締め　医大の「犯罪」巡り糾弾,国際
サッカー、ベルギーなどが勝つ　欧州ネーションズリーグ,スポーツ
ラソーダ氏が入院、ICU入り　93歳、ドジャース元監督,スポーツ
7～9月期GDP、年率21.4％増,経済・ビジネス
米ウォルマートが西友売却で合意,経済・ビジネス
ジョンソン英首相、自主隔離に　感染者と接触、症状なし,国際
卵子・精子提供で議員立法提出　超党派、親子関係明確に,社会
卵子・精子提供で議員立法提出　超党派、親子関係明確に,医療・健康
混乱受けペルー大統領辞任　在任6日、抗議デモで死者,国際
東京株式　16日終値,経済・ビジネス
野口さん搭乗の米宇宙船打ち上げ,科学
新年一般参賀、中止で調整,社会
米感染、1100万人に　医療崩壊危機と専門家,社会
米感染、1100万人に　医療崩壊危機と専門家,医療・健康
東京円、104円台後半,経済・ビジネス
新年一般参賀、中止で調整　宮内庁、コロナ拡大踏まえ,社会
"トランプ大統領　敗北認めた？ すぐ打ち消すも...",国際
GDP年率21.4％増　7～9月、80年以降で最高,経済・ビジネス
松山英樹は17位に上げる　男子ゴルフ世界ランキング,スポーツ
高級車代金横領で懲役4年、横浜　漫画「男塾」作者が被害,社会
集中力が持続しない人へ…東大生が工夫する「オンライン授業」を受けるための心構え,暮らし
東京大会実行の決意共有、とバッハ氏,スポーツ
東証、午前終値419円高,経済・ビジネス
山口知事、上関大橋を視察　「18日までに通行可能に」,社会
"車販売好調 3密対策も　GDPプラス成長",経済・ビジネス
"GDP急回復 株価も大幅反発　上げ幅は400円超",経済・ビジネス
「鬼滅」DVD密輸疑いで再逮捕　アニメ版全26話入り海賊版,社会
原発再稼働問題で「民意把握」　柏崎市長、再選一夜明け,政治・外交
東証、午前終値は2万5805円　大幅反発、GDPプラス成長好感,経済・ビジネス
札幌で外出自粛要請へ　愛知、指標引き上げ検討,社会
"野口さん搭乗 宇宙船打ち上げ　米で9年ぶり",国際
釧路沖の商業捕鯨、26頭で終了　悪天候で目標下回る,社会
「元法相から報酬額説明受けた」　陣営スタッフの調書朗読,社会
金正恩委員長　米大統領選の言及なし,国際
DeNAロペス、パットンが退団　球団が発表,スポーツ
少女に淫行疑い、5回目の逮捕　神奈川葉山町の元副町長,社会
"GDP 4四半期ぶりプラス成長　GoTo効果も",経済・ビジネス
米政界の主戦場はジョージア州の上院決選投票へ　民主党2敗ならバイデン政権は「レームダック」,国際
大韓航空、アシアナ買収へ　実現なら旅客・貨物で世界7位に,経済・ビジネス
菅内閣は「国民目線」　加藤氏、発足2カ月で,政治・外交
4歳と2歳の兄妹、浴室で死亡　群馬、用水路で母見つかる,社会
渋谷の路上で殴打か、女性死亡　現場から男が立ち去る,社会
経済秩序形成へ重要な一歩　RCEP署名で官房長官,政治・外交
名古屋市長、愛知県知事に質問状　リコール運動巡り,社会
IOC、安倍前首相に功労章授与　五輪運動に貢献、歴代首相で初,スポーツ
"小松菜奈が“おやじギャグ”連発!? 「きょうも“おつカレーライス”」北村匠海・吉沢亮「最高だよ！」",スポーツ
宮崎で1人感染,社会
宮崎で1人感染,医療・健康
山口で1人感染,社会
山口で1人感染,医療・健康
NFL、スティーラーズが9連勝　第10週第2日,スポーツ
三重で1人感染,社会
三重で1人感染,医療・健康
広島で3人感染,社会
広島で3人感染,医療・健康
【速報】日経平均株価　一時500円超の上げ幅,経済・ビジネス
JAL・ANA出向者に研修　賃金一部はノジマが負担,経済・ビジネス
"新型コロナ 東京都で新たに180人の感染確認",社会
東証大幅反発、521円高　GDP好感、景気回復期待,経済・ビジネス
