ImageId,Label
14773,9
14774,1
14775,9
14776,4
14777,2
14778,7
14779,9
14780,6
14781,8
14782,8
14783,5
14784,3
14785,3
14786,4
14787,8
14788,3
14789,1
14790,5
14791,7
14792,8
14793,2
14794,7
14795,9
14796,2
14797,1
14798,9
14799,5
14800,2
14801,9
14802,5
14803,1
14804,0
14805,9
14806,3
14807,2
14808,0
14809,2
14810,2
14811,6
14812,7
14813,9
14814,4
14815,2
14816,4
14817,0
14818,0
14819,2
14820,1
14821,6
14822,4
14823,1
14824,7
14825,1
14826,4
14827,0
14828,4
14829,7
14830,8
14831,6
14832,0
14833,5
14834,7
14835,9
14836,8
14837,7
14838,3
14839,2
14840,6
14841,1
14842,1
14843,1
14844,5
14845,6
14846,0
14847,2
14848,5
14849,9
14850,6
14851,7
14852,8
14853,6
14854,3
14855,7
14856,6
14857,0
14858,2
14859,1
14860,6
14861,8
14862,1
14863,7
14864,0
14865,3
14866,3
14867,4
14868,6
14869,0
14870,4
14871,7
14872,0
14873,9
14874,1
14875,9
14876,0
14877,2
14878,3
14879,2
14880,7
14881,2
14882,4
14883,3
14884,0
14885,8
14886,4
14887,8
14888,9
14889,5
14890,7
14891,8
14892,8
14893,9
14894,4
14895,0
14896,8
14897,3
14898,1
14899,8
14900,9
14901,1
14902,1
14903,0
14904,6
14905,1
14906,0
14907,0
14908,4
14909,9
14910,2
14911,1
14912,0
14913,8
14914,3
14915,4
14916,0
14917,0
14918,1
14919,6
14920,9
14921,1
14922,8
14923,9
14924,8
14925,0
14926,1
14927,6
14928,7
14929,0
14930,2
14931,3
14932,5
14933,3
14934,6
14935,6
14936,8
14937,3
14938,3
14939,6
14940,7
14941,9
14942,7
14943,0
14944,8
14945,2
14946,7
14947,6
14948,0
14949,7
14950,8
14951,3
14952,2
14953,8
14954,3
14955,6
14956,0
14957,8
14958,9
14959,5
14960,2
14961,7
14962,7
14963,3
14964,9
14965,8
14966,3
14967,7
14968,1
14969,8
14970,6
14971,8
14972,8
14973,4
14974,9
14975,5
14976,1
14977,0
14978,3
14979,5
14980,8
14981,4
14982,8
14983,2
14984,9
14985,6
14986,4
14987,6
14988,3
14989,0
14990,1
14991,0
14992,2
14993,7
14994,7
14995,8
14996,5
14997,1
14998,7
14999,5
15000,4
15001,4
15002,9
15003,2
15004,6
15005,4
15006,7
15007,7
15008,2
15009,0
15010,7
15011,7
15012,5
15013,9
15014,4
15015,8
15016,7
15017,4
15018,7
15019,8
15020,1
15021,7
15022,1
15023,9
15024,4
15025,5
15026,7
15027,2
15028,6
15029,8
15030,0
15031,9
15032,5
15033,3
15034,3
15035,7
15036,7
15037,6
15038,3
15039,8
15040,1
15041,7
15042,5
15043,1
15044,5
15045,2
15046,1
15047,6
15048,1
15049,5
15050,3
15051,8
15052,9
15053,7
15054,1
15055,6
15056,8
15057,2
15058,5
15059,3
15060,2
15061,9
15062,5
15063,9
15064,3
15065,8
15066,6
15067,8
15068,4
15069,6
15070,2
15071,6
15072,4
15073,1
15074,5
15075,3
15076,9
15077,4
15078,3
15079,5
15080,0
15081,9
15082,5
15083,3
15084,1
15085,2
15086,8
15087,7
15088,9
15089,0
15090,1
15091,2
15092,2
15093,5
15094,8
15095,1
15096,9
15097,9
15098,7
15099,8
15100,5
15101,7
15102,7
15103,3
15104,6
15105,5
15106,4
15107,1
15108,2
15109,9
15110,1
15111,2
15112,2
15113,4
15114,5
15115,1
15116,2
15117,6
15118,4
15119,7
15120,1
15121,6
15122,4
15123,8
15124,7
15125,7
15126,2
15127,6
15128,5
15129,7
15130,5
15131,8
15132,8
15133,1
15134,8
15135,6
15136,4
15137,3
15138,3
15139,0
15140,0
15141,8
15142,3
15143,6
15144,1
15145,3
15146,1
15147,4
15148,7
15149,1
15150,1
15151,6
15152,6
15153,1
15154,3
15155,1
15156,2
15157,8
15158,1
15159,7
15160,7
15161,1
15162,1
15163,8
15164,4
15165,5
15166,4
15167,6
15168,6
15169,2
15170,7
15171,0
15172,7
15173,7
15174,3
15175,4
15176,8
15177,1
15178,8
15179,7
15180,9
15181,9
15182,4
15183,6
15184,2
15185,1
15186,5
15187,8
15188,2
15189,1
15190,1
15191,5
15192,9
15193,7
15194,3
15195,0
15196,7
15197,9
15198,9
15199,7
15200,5
15201,3
15202,5
15203,2
15204,9
15205,9
15206,7
15207,1
15208,3
15209,3
15210,9
15211,1
15212,8
15213,7
15214,7
15215,3
15216,4
15217,9
15218,8
15219,7
15220,4
15221,2
15222,6
15223,8
15224,8
15225,8
15226,2
15227,8
15228,7
15229,0
15230,3
15231,5
15232,7
15233,8
15234,0
15235,3
15236,8
15237,6
15238,6
15239,3
15240,8
15241,3
15242,5
15243,9
15244,7
15245,1
15246,5
15247,1
15248,7
15249,8
15250,3
15251,1
15252,6
15253,2
15254,9
15255,3
15256,5
15257,0
15258,7
15259,2
15260,8
15261,9
15262,6
15263,2
15264,4
15265,0
15266,3
15267,4
15268,1
15269,2
15270,2
15271,8
15272,5
15273,6
15274,9
15275,1
15276,6
15277,5
15278,9
15279,5
15280,7
15281,3
15282,0
15283,4
15284,9
15285,2
15286,1
15287,3
15288,8
15289,2
15290,9
15291,9
15292,1
15293,9
15294,1
15295,7
15296,5
15297,3
15298,9
15299,7
15300,9
15301,9
15302,7
15303,0
15304,8
15305,3
15306,2
15307,7
15308,4
15309,5
15310,9
15311,9
15312,1
15313,8
15314,3
15315,2
15316,4
15317,3
15318,4
15319,3
15320,0
15321,1
15322,7
15323,5
15324,6
15325,8
15326,1
15327,4
15328,3
15329,1
15330,6
15331,1
15332,8
15333,7
15334,6
15335,5
15336,5
15337,9
15338,1
15339,8
15340,3
15341,0
15342,5
15343,7
15344,4
15345,2
15346,7
15347,2
15348,7
15349,4
15350,7
15351,0
15352,9
15353,9
15354,3
15355,2
15356,6
15357,2
15358,2
15359,7
15360,4
15361,9
15362,4
15363,6
15364,0
15365,3
15366,3
15367,3
15368,3
15369,1
15370,4
15371,1
15372,8
15373,9
15374,6
15375,9
15376,6
15377,8
15378,6
15379,6
15380,4
15381,6
15382,6
15383,2
15384,1
15385,3
15386,4
15387,5
15388,5
15389,1
15390,2
15391,6
15392,8
15393,3
15394,9
15395,6
15396,6
15397,5
15398,7
15399,4
15400,7
15401,8
15402,0
15403,1
15404,9
15405,9
15406,5
15407,8
15408,4
15409,8
15410,9
15411,0
15412,7
15413,7
15414,3
15415,9
15416,5
15417,9
15418,8
15419,0
15420,0
15421,8
15422,6
15423,3
15424,2
15425,3
15426,7
15427,6
15428,8
15429,5
15430,1
15431,8
15432,5
15433,1
15434,7
15435,1
15436,1
15437,5
15438,1
15439,1
15440,4
15441,2
15442,7
15443,5
15444,8
15445,6
15446,2
15447,9
15448,6
15449,2
15450,8
15451,0
15452,5
15453,5
15454,2
15455,9
15456,8
15457,6
15458,4
15459,1
15460,2
15461,2
15462,5
15463,2
15464,6
15465,8
15466,9
15467,5
15468,7
15469,1
15470,8
15471,7
15472,0
15473,8
15474,0
15475,9
15476,0
15477,6
15478,5
15479,2
15480,8
15481,1
15482,3
15483,0
15484,7
15485,5
15486,6
15487,3
15488,1
15489,4
15490,9
15491,4
15492,9
15493,4
15494,4
15495,9
15496,8
15497,8
15498,7
15499,2
15500,1
15501,4
15502,2
15503,4
15504,9
15505,5
15506,6
15507,6
15508,7
15509,3
15510,7
15511,8
15512,9
15513,4
15514,8
15515,9
15516,0
15517,8
15518,8
15519,1
15520,4
15521,9
15522,7
15523,8
15524,9
15525,5
15526,6
15527,6
15528,3
15529,1
15530,8
15531,8
15532,4
15533,6
15534,0
15535,8
15536,8
15537,6
15538,2
15539,4
15540,3
15541,1
15542,8
15543,3
15544,8
15545,5
15546,5
15547,5
15548,1
15549,6
15550,8
15551,4
15552,3
15553,6
15554,0
15555,1
15556,3
15557,4
15558,7
15559,6
15560,4
15561,7
15562,5
15563,9
15564,1
15565,5
15566,7
15567,5
15568,5
15569,5
15570,7
15571,4
15572,0
15573,9
15574,1
15575,9
15576,9
15577,1
15578,2
15579,4
15580,4
15581,7
15582,7
15583,2
15584,3
15585,0
15586,2
15587,7
15588,0
15589,6
15590,2
15591,4
15592,5
15593,2
15594,2
15595,3
15596,4
15597,2
15598,1
15599,7
15600,8
15601,6
15602,3
15603,6
15604,5
15605,1
15606,9
15607,6
15608,1
15609,2
15610,4
15611,3
15612,7
15613,9
15614,5
15615,3
15616,2
15617,6
15618,6
15619,3
15620,2
15621,8
15622,2
15623,1
15624,6
15625,1
15626,1
15627,0
15628,3
15629,6
15630,2
15631,1
15632,7
15633,2
15634,6
15635,0
15636,9
15637,2
15638,2
15639,8
15640,0
15641,0
15642,6
15643,5
15644,5
15645,7
15646,0
15647,7
15648,8
15649,7
15650,8
15651,2
15652,5
15653,7
15654,2
15655,1
15656,8
15657,6
15658,7
15659,0
15660,3
15661,2
15662,7
15663,7
15664,4
15665,2
15666,1
15667,8
15668,7
15669,8
15670,3
15671,8
15672,6
15673,2
15674,5
15675,3
15676,7
15677,9
15678,7
15679,4
15680,7
15681,2
15682,9
15683,1
15684,0
15685,8
15686,2
15687,8
15688,9
15689,9
15690,1
15691,0
15692,9
15693,7
15694,5
15695,7
15696,1
15697,2
15698,0
15699,9
15700,7
15701,6
15702,0
15703,9
15704,9
15705,5
15706,0
15707,8
15708,6
15709,5
15710,0
15711,6
15712,8
15713,1
15714,0
15715,0
15716,8
15717,1
15718,6
15719,7
15720,6
15721,2
15722,6
15723,4
15724,4
15725,3
15726,2
15727,7
15728,1
15729,5
15730,4
15731,4
15732,8
15733,8
15734,7
15735,6
15736,5
15737,7
15738,6
15739,3
15740,3
15741,7
15742,9
15743,3
15744,5
15745,7
15746,8
15747,3
15748,5
15749,9
15750,6
15751,5
15752,8
15753,4
15754,6
15755,4
15756,2
15757,5
15758,5
15759,5
15760,6
15761,6
15762,3
15763,5
15764,7
15765,1
15766,7
15767,4
15768,5
15769,8
15770,7
15771,8
15772,3
15773,5
15774,2
15775,2
15776,9
15777,5
15778,1
15779,3
15780,6
15781,4
15782,2
15783,9
15784,0
15785,4
15786,6
15787,9
15788,2
15789,7
15790,2
15791,6
15792,3
15793,7
15794,6
15795,0
15796,9
15797,8
15798,7
15799,3
15800,5
15801,0
15802,5
15803,5
15804,5
15805,0
15806,0
15807,8
15808,1
15809,6
15810,1
15811,4
15812,7
15813,5
15814,0
15815,9
15816,3
15817,7
15818,7
15819,8
15820,5
15821,2
15822,3
15823,3
15824,3
15825,5
15826,6
15827,6
15828,5
15829,4
15830,5
15831,2
15832,4
15833,8
15834,0
15835,9
15836,9
15837,3
15838,1
15839,3
15840,1
15841,2
15842,0
15843,2
15844,1
15845,3
15846,6
15847,3
15848,6
15849,4
15850,9
15851,6
15852,6
15853,4
15854,3
15855,7
15856,5
15857,1
15858,5
15859,2
15860,4
15861,8
15862,1
15863,2
15864,1
15865,3
15866,5
15867,5
15868,5
15869,3
15870,4
15871,8
15872,0
15873,5
15874,9
15875,1
15876,1
15877,7
15878,2
15879,2
15880,0
15881,9
15882,1
15883,3
15884,8
15885,8
15886,5
15887,4
15888,8
15889,3
15890,5
15891,8
15892,7
15893,9
15894,6
15895,1
15896,7
15897,0
15898,6
15899,3
15900,9
15901,4
15902,2
15903,5
15904,0
15905,2
15906,3
15907,0
15908,0
15909,7
15910,7
15911,6
15912,7
15913,5
15914,0
15915,9
15916,3
15917,3
15918,7
15919,6
15920,8
15921,3
15922,9
15923,7
15924,7
15925,7
15926,7
15927,4
15928,6
15929,4
15930,5
15931,8
15932,6
15933,4
15934,7
15935,4
15936,2
15937,9
15938,3
15939,3
15940,5
15941,2
15942,8
15943,2
15944,6
15945,1
15946,3
15947,9
15948,4
15949,5
15950,8
15951,0
15952,7
15953,9
15954,7
15955,5
15956,4
15957,3
15958,8
15959,2
15960,4
15961,6
15962,6
15963,9
15964,2
15965,5
15966,2
15967,0
15968,2
15969,0
15970,1
15971,0
15972,2
15973,7
15974,2
15975,5
15976,8
15977,7
15978,2
15979,0
15980,5
15981,7
15982,1
15983,8
15984,7
15985,9
15986,1
15987,6
15988,3
15989,2
15990,6
15991,2
15992,6
15993,8
15994,5
15995,8
15996,6
15997,0
15998,3
15999,7
16000,1
16001,4
16002,3
16003,1
16004,4
16005,6
16006,0
16007,9
16008,4
16009,1
16010,7
16011,9
16012,2
16013,2
16014,2
16015,9
16016,3
16017,9
16018,9
16019,5
16020,1
16021,5
16022,6
16023,1
16024,2
16025,9
16026,4
16027,2
16028,7
16029,8
16030,6
16031,2
16032,0
16033,7
16034,6
16035,4
16036,1
16037,6
16038,5
16039,4
16040,2
16041,1
16042,4
16043,1
16044,8
16045,3
16046,0
16047,1
16048,0
16049,3
16050,7
16051,1
16052,3
16053,4
16054,6
16055,3
16056,5
16057,6
16058,2
16059,2
16060,5
16061,9
16062,5
16063,7
16064,1
16065,3
16066,6
16067,1
16068,7
16069,2
16070,1
16071,5
16072,9
16073,8
16074,9
16075,9
16076,1
16077,4
16078,1
16079,6
16080,9
16081,7
16082,5
16083,3
16084,1
16085,8
16086,8
16087,3
16088,4
16089,8
16090,3
16091,5
16092,3
16093,4
16094,4
16095,0
16096,7
16097,6
16098,6
16099,5
16100,5
16101,6
16102,2
16103,4
16104,2
16105,4
16106,2
16107,1
16108,1
16109,1
16110,3
16111,4
16112,7
16113,4
16114,1
16115,0
16116,0
16117,2
16118,1
16119,0
16120,4
16121,8
16122,8
16123,5
16124,2
16125,5
16126,5
16127,3
16128,0
16129,3
16130,3
16131,7
16132,4
16133,8
16134,2
16135,2
16136,5
16137,2
16138,1
16139,4
16140,8
16141,0
16142,9
16143,9
16144,9
16145,9
16146,5
16147,4
16148,9
16149,1
16150,2
16151,7
16152,8
16153,5
16154,8
16155,1
16156,1
16157,3
16158,2
16159,4
16160,1
16161,9
16162,7
16163,6
16164,7
16165,3
16166,1
16167,7
16168,7
16169,1
16170,0
16171,3
16172,3
16173,3
16174,2
16175,3
16176,7
16177,5
16178,0
16179,5
16180,3
16181,2
16182,2
16183,9
16184,7
16185,0
16186,4
16187,3
16188,9
16189,3
16190,6
16191,5
16192,5
16193,0
16194,5
16195,1
16196,1
16197,8
16198,7
16199,0
16200,4
16201,7
16202,1
16203,4
16204,3
16205,3
16206,0
16207,4
16208,4
16209,0
16210,3
16211,1
16212,7
16213,1
16214,1
16215,6
16216,0
16217,1
16218,1
16219,3
16220,1
16221,2
16222,2
16223,4
16224,0
16225,8
16226,8
16227,8
16228,7
16229,6
16230,8
16231,4
16232,2
16233,0
16234,6
16235,4
16236,2
16237,1
16238,3
16239,2
16240,9
16241,2
16242,1
16243,1
16244,2
16245,5
16246,7
16247,3
16248,8
16249,3
16250,8
16251,9
16252,2
16253,4
16254,5
16255,1
16256,1
16257,0
16258,7
16259,4
16260,9
16261,8
16262,1
16263,9
16264,6
16265,7
16266,4
16267,4
16268,5
16269,7
16270,2
16271,1
16272,2
16273,9
16274,8
16275,9
16276,6
16277,6
16278,5
16279,7
16280,4
16281,3
16282,3
16283,5
16284,0
16285,1
16286,6
16287,1
16288,1
16289,3
16290,4
16291,9
16292,1
16293,5
16294,3
16295,8
16296,2
16297,3
16298,9
16299,6
16300,0
16301,0
16302,8
16303,9
16304,7
16305,4
16306,5
16307,1
16308,2
16309,8
16310,4
16311,7
16312,6
16313,2
16314,1
16315,2
16316,4
16317,1
16318,7
16319,5
16320,1
16321,2
16322,8
16323,3
16324,3
16325,0
16326,9
16327,1
16328,7
16329,5
16330,2
16331,7
16332,1
16333,9
16334,9
16335,1
16336,6
16337,5
16338,2
16339,9
16340,3
16341,5
16342,7
16343,2
16344,3
16345,1
16346,4
16347,8
16348,7
16349,8
16350,6
16351,4
16352,1
16353,7
16354,4
16355,1
16356,7
16357,1
16358,6
16359,8
16360,5
16361,9
16362,3
16363,6
16364,5
16365,4
16366,7
16367,1
16368,8
16369,6
16370,2
16371,7
16372,2
16373,1
16374,2
16375,3
16376,2
16377,9
16378,9
16379,4
16380,1
16381,2
16382,2
16383,4
16384,1
16385,3
16386,5
16387,3
16388,1
16389,4
16390,5
16391,8
16392,9
16393,7
16394,3
16395,8
16396,7
16397,1
16398,7
16399,9
16400,2
16401,4
16402,6
16403,7
16404,6
16405,7
16406,1
16407,9
16408,0
16409,4
16410,7
16411,5
16412,7
16413,2
16414,7
16415,5
16416,4
16417,1
16418,3
16419,9
16420,0
16421,0
16422,1
16423,3
16424,2
16425,5
16426,5
16427,6
16428,6
16429,0
16430,0
16431,3
16432,5
16433,2
16434,1
16435,5
16436,3
16437,4
16438,2
16439,6
16440,0
16441,2
16442,7
16443,0
16444,1
16445,1
16446,2
16447,3
16448,0
16449,7
16450,8
16451,4
16452,6
16453,7
16454,7
16455,0
16456,1
16457,6
16458,6
16459,2
16460,6
16461,8
16462,1
16463,5
16464,6
16465,8
16466,8
16467,5
16468,4
16469,6
16470,3
16471,5
16472,0
16473,2
16474,1
16475,1
16476,1
16477,1
16478,9
16479,1
16480,9
16481,6
16482,2
16483,1
16484,8
16485,0
16486,4
16487,3
16488,1
16489,7
16490,5
16491,1
16492,2
16493,8
16494,8
16495,9
16496,0
16497,5
16498,0
16499,7
16500,0
16501,0
16502,2
16503,5
16504,6
16505,9
16506,6
16507,6
16508,2
16509,1
16510,7
16511,3
16512,8
16513,2
16514,9
16515,7
16516,0
16517,2
16518,9
16519,7
16520,2
16521,9
16522,4
16523,7
16524,7
16525,6
16526,3
16527,0
16528,0
16529,0
16530,2
16531,0
16532,1
16533,1
16534,5
16535,5
16536,7
16537,2
16538,5
16539,3
16540,9
16541,8
16542,2
16543,5
16544,1
16545,1
16546,1
16547,6
16548,4
16549,7
16550,3
16551,3
16552,3
16553,9
16554,2
16555,3
16556,7
16557,1
16558,5
16559,9
16560,7
16561,8
16562,7
16563,5
16564,1
16565,8
16566,4
16567,7
16568,7
16569,0
16570,3
16571,5
16572,8
16573,7
16574,2
16575,0
16576,4
16577,3
16578,8
16579,7
16580,7
16581,6
16582,5
16583,8
16584,1
16585,2
16586,3
16587,9
16588,5
16589,6
16590,1
16591,3
16592,6
16593,1
16594,2
16595,9
16596,0
16597,6
16598,1
16599,6
16600,4
16601,7
16602,9
16603,4
16604,1
16605,2
16606,3
16607,0
16608,1
16609,6
16610,7
16611,8
16612,4
16613,5
16614,6
16615,3
16616,5
16617,0
16618,1
16619,7
16620,4
16621,6
16622,1
16623,7
16624,8
16625,0
16626,5
16627,5
16628,0
16629,8
16630,6
16631,9
16632,4
16633,3
16634,1
16635,9
16636,1
16637,3
16638,3
16639,4
16640,1
16641,3
16642,3
16643,1
16644,9
16645,1
16646,8
16647,2
16648,6
16649,8
16650,4
16651,9
16652,5
16653,0
16654,0
16655,5
16656,0
16657,6
16658,4
16659,7
16660,5
16661,6
16662,8
16663,6
16664,7
16665,0
16666,4
16667,1
16668,4
16669,2
16670,3
16671,9
16672,4
16673,9
16674,1
16675,1
16676,8
16677,8
16678,1
16679,6
16680,1
16681,2
16682,5
16683,0
16684,8
16685,4
16686,8
16687,9
16688,3
16689,6
16690,7
16691,9
16692,8
16693,7
16694,8
16695,5
16696,9
16697,4
16698,6
16699,9
16700,7
16701,1
16702,1
16703,7
16704,3
16705,2
16706,0
16707,5
16708,0
16709,4
16710,7
16711,9
16712,7
16713,3
16714,9
16715,0
16716,0
16717,1
16718,7
16719,1
16720,5
16721,5
16722,0
16723,1
16724,6
16725,8
16726,9
16727,2
16728,0
16729,1
16730,0
16731,9
16732,1
16733,8
16734,1
16735,3
16736,9
16737,8
16738,8
16739,1
16740,6
16741,5
16742,4
16743,1
16744,4
16745,4
16746,3
16747,3
16748,4
16749,5
16750,9
16751,1
16752,2
16753,3
16754,8
16755,8
16756,4
16757,7
16758,9
16759,3
16760,2
16761,4
16762,3
16763,3
16764,1
16765,6
16766,1
16767,5
16768,7
16769,7
16770,1
16771,3
16772,9
16773,5
16774,7
16775,2
16776,1
16777,2
16778,9
16779,0
16780,9
16781,0
16782,5
16783,6
16784,6
16785,1
16786,3
16787,8
16788,1
16789,7
16790,5
16791,8
16792,1
16793,3
16794,6
16795,2
16796,7
16797,2
16798,6
16799,8
16800,1
16801,7
16802,2
16803,7
16804,5
16805,7
16806,1
16807,4
16808,6
16809,5
16810,2
16811,5
16812,4
16813,7
16814,4
16815,8
16816,3
16817,5
16818,2
16819,7
16820,1
16821,3
16822,4
16823,4
16824,8
16825,5
16826,6
16827,2
16828,9
16829,9
16830,8
16831,7
16832,6
16833,8
16834,0
16835,0
16836,3
16837,8
16838,1
16839,6
16840,9
16841,7
16842,7
16843,6
16844,9
16845,4
16846,3
16847,7
16848,2
16849,2
16850,8
16851,5
16852,1
16853,6
16854,4
16855,3
16856,4
16857,2
16858,2
16859,8
16860,7
16861,8
16862,9
16863,5
16864,8
16865,9
16866,9
16867,7
16868,1
16869,8
16870,4
16871,5
16872,6
16873,1
16874,1
16875,7
16876,9
16877,6
16878,9
16879,1
16880,9
16881,9
16882,8
16883,4
16884,2
16885,8
16886,0
16887,8
16888,8
16889,4
16890,5
16891,2
16892,0
16893,6
16894,7
16895,5
16896,4
16897,8
16898,0
16899,5
16900,4
16901,3
16902,2
16903,3
16904,2
16905,8
16906,9
16907,7
16908,7
16909,3
16910,0
16911,7
16912,4
16913,5
16914,6
16915,4
16916,3
16917,8
16918,4
16919,2
16920,7
16921,8
16922,2
16923,2
16924,9
16925,1
16926,3
16927,9
16928,6
16929,3
16930,2
16931,4
16932,2
16933,1
16934,7
16935,6
16936,9
16937,1
16938,2
16939,1
16940,2
16941,0
16942,0
16943,2
16944,0
16945,8
16946,7
16947,0
16948,1
16949,1
16950,4
16951,1
16952,5
16953,8
16954,7
16955,7
16956,5
16957,6
16958,2
16959,3
16960,0
16961,1
16962,1
16963,0
16964,7
16965,7
16966,8
16967,4
16968,6
16969,4
16970,0
16971,7
16972,8
16973,5
16974,3
16975,1
16976,7
16977,1
16978,3
16979,6
16980,3
16981,6
16982,0
16983,5
16984,2
16985,7
16986,7
16987,1
16988,4
16989,3
16990,1
16991,2
16992,5
16993,3
16994,2
16995,3
16996,1
16997,5
16998,3
16999,5
17000,5
17001,2
17002,4
17003,5
17004,3
17005,2
17006,4
17007,4
17008,9
17009,1
17010,1
17011,6
17012,0
17013,1
17014,1
17015,6
17016,6
17017,8
17018,0
17019,4
17020,9
17021,0
17022,7
17023,1
17024,6
17025,4
17026,3
17027,1
17028,4
17029,7
17030,4
17031,6
17032,8
17033,2
17034,8
17035,9
17036,1
17037,9
17038,6
17039,4
17040,3
17041,1
17042,6
17043,9
17044,4
17045,3
17046,5
17047,2
17048,5
17049,4
17050,1
17051,8
17052,0
17053,2
17054,8
17055,7
17056,0
17057,2
17058,0
17059,5
17060,2
17061,7
17062,9
17063,0
17064,3
17065,9
17066,6
17067,9
17068,1
17069,4
17070,4
17071,1
17072,3
17073,9
17074,3
17075,7
17076,7
17077,8
17078,9
17079,8
17080,1
17081,8
17082,6
17083,6
17084,2
17085,0
17086,0
17087,3
17088,8
17089,7
17090,4
17091,1
17092,5
17093,5
17094,0
17095,8
17096,6
17097,2
17098,9
17099,8
17100,1
17101,8
17102,7
17103,6
17104,0
17105,5
17106,8
17107,5
17108,5
17109,1
17110,2
17111,9
17112,9
17113,3
17114,2
17115,3
17116,2
17117,3
17118,8
17119,9
17120,6
17121,3
17122,8
17123,3
17124,7
17125,5
17126,5
17127,9
17128,6
17129,4
17130,3
17131,5
17132,7
17133,6
17134,1
17135,8
17136,2
17137,1
17138,3
17139,3
17140,1
17141,5
17142,9
17143,2
17144,3
17145,7
17146,1
17147,8
17148,4
17149,0
17150,0
17151,3
17152,3
17153,7
17154,6
17155,4
17156,1
17157,7
17158,9
17159,3
17160,6
17161,0
17162,4
17163,4
17164,1
17165,3
17166,2
17167,2
17168,3
17169,8
17170,7
17171,5
17172,3
17173,4
17174,4
17175,6
17176,1
17177,2
17178,1
17179,1
17180,7
17181,8
17182,4
17183,3
17184,3
17185,4
17186,6
17187,7
17188,6
17189,9
17190,7
17191,9
17192,7
17193,0
17194,0
17195,2
17196,8
17197,2
17198,1
17199,2
17200,0
17201,9
17202,1
17203,3
17204,1
17205,5
17206,1
17207,2
17208,7
17209,8
17210,3
17211,9
17212,6
17213,3
17214,5
17215,4
17216,6
17217,2
17218,1
17219,5
17220,5
17221,1
17222,8
17223,9
17224,0
17225,8
17226,9
17227,7
17228,4
17229,8
17230,3
17231,1
17232,7
17233,2
17234,7
17235,1
17236,8
17237,9
17238,6
17239,4
17240,1
17241,2
17242,8
17243,3
17244,1
17245,2
17246,9
17247,1
17248,5
17249,1
17250,7
17251,4
17252,1
17253,9
17254,1
17255,4
17256,4
17257,0
17258,0
17259,2
17260,6
17261,8
17262,7
17263,1
17264,4
17265,8
17266,3
17267,7
17268,5
17269,9
17270,1
17271,0
17272,1
17273,0
17274,8
17275,2
17276,0
17277,3
17278,9
17279,1
17280,8
17281,8
17282,3
17283,4
17284,6
17285,1
17286,7
17287,4
17288,2
17289,5
17290,3
17291,2
17292,1
17293,9
17294,2
17295,0
17296,6
17297,5
17298,5
17299,5
17300,0
17301,8
17302,6
17303,6
17304,7
17305,0
17306,7
17307,6
17308,7
17309,3
17310,0
17311,7
17312,0
17313,1
17314,2
17315,7
17316,2
17317,7
17318,5
17319,8
17320,8
17321,5
17322,9
17323,5
17324,8
17325,3
17326,3
17327,5
17328,4
17329,9
17330,2
17331,2
17332,1
17333,2
17334,8
17335,4
17336,3
17337,1
17338,1
17339,8
17340,2
17341,0
17342,1
17343,8
17344,7
17345,1
17346,4
17347,0
17348,2
17349,6
17350,6
17351,0
17352,8
17353,0
17354,7
17355,0
17356,6
17357,4
17358,0
17359,7
17360,4
17361,8
17362,9
17363,7
17364,9
17365,1
17366,1
17367,1
17368,2
17369,3
17370,1
17371,0
17372,7
17373,5
17374,3
17375,1
17376,1
17377,8
17378,2
17379,5
17380,6
17381,4
17382,9
17383,6
17384,4
17385,1
17386,0
17387,8
17388,1
17389,7
17390,6
17391,2
17392,1
17393,6
17394,3
17395,1
17396,1
17397,6
17398,3
17399,8
17400,2
17401,3
17402,2
17403,5
17404,9
17405,2
17406,0
17407,1
17408,9
17409,3
17410,0
17411,6
17412,4
17413,2
17414,1
17415,6
17416,9
17417,2
17418,0
17419,5
17420,5
17421,6
17422,1
17423,0
17424,8
17425,5
17426,9
17427,8
17428,7
17429,2
17430,9
17431,1
17432,3
17433,6
17434,4
17435,1
17436,1
17437,4
17438,8
17439,5
17440,0
17441,6
17442,4
17443,4
17444,1
17445,7
17446,2
17447,6
17448,9
17449,3
17450,7
17451,4
17452,4
17453,9
17454,4
17455,8
17456,9
17457,2
17458,1
17459,1
17460,1
17461,2
17462,4
17463,0
17464,0
17465,9
17466,6
17467,3
17468,6
17469,7
17470,6
17471,4
17472,8
17473,2
17474,6
17475,6
17476,2
17477,2
17478,1
17479,9
17480,7
17481,2
17482,0
17483,3
17484,1
17485,2
17486,6
17487,0
17488,6
17489,5
17490,7
17491,3
17492,9
17493,9
17494,3
17495,4
17496,5
17497,2
17498,6
17499,0
17500,5
17501,5
17502,0
17503,2
17504,8
17505,6
17506,8
17507,2
17508,9
17509,1
17510,1
17511,8
17512,2
17513,4
17514,1
17515,3
17516,1
17517,0
17518,6
17519,1
17520,7
17521,4
17522,2
17523,8
17524,0
17525,3
17526,4
17527,5
17528,7
17529,8
17530,8
17531,9
17532,0
17533,5
17534,3
17535,8
17536,3
17537,4
17538,2
17539,6
17540,0
17541,5
17542,1
17543,0
17544,3
17545,1
17546,4
17547,4
17548,4
17549,8
17550,9
17551,2
17552,2
17553,4
17554,7
17555,4
17556,9
17557,5
17558,8
17559,6
17560,0
17561,4
17562,0
17563,7
17564,7
17565,6
17566,1
17567,4
17568,5
17569,1
17570,5
